freq_norm,gain_mag,gain_mag_db,gain_phase_deg
0.0317,0.979329,-0.181429,-74.2051
0.03175,0.979274,-0.181911,-74.3262
0.0318,0.979313,-0.181571,-74.4148
0.03185,0.979504,-0.179873,-74.5009
0.0319,0.979509,-0.179835,-74.6191
0.03195,0.979214,-0.182448,-74.7639
0.032,0.980548,-0.170625,-74.8398
0.03205,0.978954,-0.184754,-75.0093
0.0321,0.979497,-0.179938,-75.1079
0.03215,0.979808,-0.177184,-75.2222
0.0322,0.979431,-0.180523,-75.3506
0.03225,0.978801,-0.186108,-75.4612
0.0323,0.978656,-0.187403,-75.5766
0.03235,0.979121,-0.183269,-75.6971
0.0324,0.979611,-0.178923,-75.8286
0.03245,0.979597,-0.179048,-75.9466
0.0325,0.979097,-0.183483,-76.0431
0.03255,0.97886,-0.185586,-76.1394
0.0326,0.978968,-0.184632,-76.2638
0.03265,0.979183,-0.182721,-76.4147
0.0327,0.979186,-0.182693,-76.5528
0.03275,0.979027,-0.184108,-76.6525
0.0328,0.979106,-0.183408,-76.735
0.03285,0.979166,-0.182872,-76.8388
0.0329,0.979091,-0.183538,-76.9802
0.03295,0.978853,-0.185653,-77.1266
0.033,0.978677,-0.187208,-77.2419
0.03305,0.979109,-0.183376,-77.3335
0.0331,0.979501,-0.179902,-77.4376
0.03315,0.979404,-0.180759,-77.5599
0.0332,0.978812,-0.186018,-77.6904
0.03325,0.978344,-0.190165,-77.8094
0.0333,0.978661,-0.187358,-77.923
0.03335,0.97919,-0.182665,-78.0395
0.0334,0.979441,-0.18043,-78.1657
0.03345,0.979079,-0.183643,-78.2758
0.0335,0.978509,-0.188704,-78.376
0.03355,0.9786,-0.187893,-78.4899
0.0336,0.978741,-0.186646,-78.6265
0.03365,0.979173,-0.182812,-78.7685
0.0337,0.979045,-0.183944,-78.884
0.03375,0.978626,-0.187667,-78.9674
0.0338,0.978762,-0.186461,-79.0579
0.03385,0.978821,-0.185937,-79.1876
0.0339,0.978539,-0.188436,-79.3477
0.03395,0.978614,-0.187774,-79.4729
0.034,0.978367,-0.189961,-79.57
0.03405,0.979042,-0.183974,-79.6614
0.0341,0.979133,-0.183169,-79.7747
0.03415,0.978798,-0.186136,-79.9126
0.0342,0.978318,-0.190403,-80.0441
0.03425,0.978263,-0.190891,-80.1556
0.0343,0.978821,-0.185935,-80.2617
0.03435,0.979213,-0.182454,-80.3767
0.0344,0.979103,-0.183431,-80.4953
0.03445,0.978514,-0.188661,-80.6063
0.0345,0.978111,-0.192234,-80.7102
0.03455,0.978459,-0.189149,-80.8386
0.0346,0.978886,-0.185358,-80.9799
0.03465,0.978933,-0.184944,-81.1101
0.0347,0.978574,-0.188126,-81.2071
0.03475,0.978359,-0.190032,-81.2928
0.0348,0.978466,-0.189089,-81.4067
0.03485,0.978615,-0.187764,-81.5517
0.0349,0.978558,-0.188265,-81.6939
0.03495,0.978529,-0.188528,-81.8017
0.035,0.97828,-0.190738,-81.8872
0.03505,0.978811,-0.186022,-81.9871
0.0351,0.9787,-0.187008,-82.12
0.03515,0.978257,-0.190939,-82.2634
0.0352,0.977808,-0.194927,-82.3766
0.03525,0.978278,-0.190755,-82.4886
0.0353,0.978789,-0.186218,-82.5914
0.03535,0.978882,-0.185395,-82.7145
0.0354,0.978382,-0.189829,-82.8354
0.03545,0.977993,-0.193281,-82.9512
0.0355,0.978025,-0.193002,-83.0635
0.03555,0.978629,-0.187639,-83.1905
0.0356,0.978885,-0.185366,-83.3206
0.03565,0.978611,-0.187799,-83.4329
0.0357,0.978171,-0.191702,-83.5268
0.03575,0.978011,-0.193121,-83.6268
0.0358,0.978206,-0.191396,-83.7613
0.03585,0.978377,-0.189879,-83.9078
0.0359,0.978351,-0.190107,-84.0351
0.03595,0.978308,-0.190489,-84.1244
0.036,0.979578,-0.17922,-84.2143
0.03605,0.978475,-0.189002,-84.338
0.0361,0.978234,-0.191148,-84.4838
0.03615,0.977978,-0.19342,-84.6162
0.0362,0.97807,-0.192599,-84.7194
0.03625,0.978227,-0.19121,-84.8147
0.0363,0.978651,-0.187441,-84.926
0.03635,0.978341,-0.190196,-85.0526
0.0364,0.977822,-0.194803,-85.1766
0.03645,0.977735,-0.195576,-85.2926
0.0365,0.978042,-0.192852,-85.4088
0.03655,0.97858,-0.188075,-85.5338
0.0366,0.978525,-0.188564,-85.6568
0.03665,0.97805,-0.19278,-85.7608
0.0367,0.977731,-0.19561,-85.8608
0.03675,0.977823,-0.194791,-85.9805
0.0368,0.978012,-0.193117,-86.1209
0.03685,0.978301,-0.190554,-86.2545
0.0369,0.978229,-0.191189,-86.353
0.03695,0.978045,-0.192822,-86.4412
0.037,0.978022,-0.193026,-86.5492
0.03705,0.97817,-0.191715,-86.7007
0.0371,0.977873,-0.194351,-86.8373
0.03715,0.977756,-0.195392,-86.9599
0.0372,0.977946,-0.193702,-87.0474
0.03725,0.978217,-0.191293,-87.1445
0.0373,0.978233,-0.191157,-87.2687
0.03735,0.977809,-0.194919,-87.4028
0.0374,0.977499,-0.197678,-87.5267
0.03745,0.977743,-0.195505,-87.6373
0.0375,0.975623,-0.214359,-87.7481
0.03755,0.978437,-0.189343,-87.8703
0.0376,0.978066,-0.192637,-87.9849
0.03765,0.977484,-0.197804,-88.0929
0.0377,0.977408,-0.198483,-88.2034
0.03775,0.977785,-0.195137,-88.333
0.0378,0.978128,-0.192086,-88.4671
0.03785,0.978019,-0.193054,-88.5879
0.0379,0.977746,-0.195483,-88.6785
0.03795,0.977672,-0.196133,-88.7775
0.038,0.977475,-0.197886,-88.9068
0.03805,0.97784,-0.194641,-89.0537
0.0381,0.977729,-0.195629,-89.1889
0.03815,0.977718,-0.195729,-89.2813
0.0382,0.977871,-0.194368,-89.3686
0.03825,0.977893,-0.194172,-89.4779
0.0383,0.977704,-0.195851,-89.6179
0.03835,0.977344,-0.19905,-89.7511
0.0384,0.977128,-0.200968,-89.8491
0.03845,0.977757,-0.195385,-89.9567
0.0385,0.978061,-0.192685,-90.0834
0.03855,0.977935,-0.193803,-90.211
0.0386,0.9774,-0.198553,-90.3276
0.03865,0.977141,-0.200853,-90.4356
0.0387,0.977428,-0.198301,-90.5556
0.03875,0.977688,-0.195997,-90.6832
0.0388,0.97795,-0.193663,-90.8051
0.03885,0.977609,-0.196698,-90.9086
0.0389,0.977329,-0.199181,-91.0046
0.03895,0.977366,-0.19886,-91.1156
0.039,0.977439,-0.198206,-91.2649
0.03905,0.977576,-0.196988,-91.4091
0.0391,0.97747,-0.197934,-91.5189
0.03915,0.977475,-0.197889,-91.6008
0.0392,0.977625,-0.196554,-91.7029
0.03925,0.977503,-0.197637,-91.832
0.0393,0.977298,-0.199456,-91.9765
0.03935,0.977192,-0.200402,-92.0973
0.0394,0.977424,-0.198338,-92.1968
0.03945,0.977804,-0.194961,-92.2999
0.0395,0.977729,-0.195634,-92.4205
0.03955,0.977358,-0.198926,-92.5493
0.0396,0.976897,-0.20302,-92.6659
0.03965,0.976953,-0.202528,-92.7807
0.0397,0.977434,-0.198254,-92.901
0.03975,0.977703,-0.195863,-93.0234
0.0398,0.977447,-0.198138,-93.1388
0.03985,0.977103,-0.201194,-93.2388
0.0399,0.977062,-0.201559,-93.347
0.03995,0.977289,-0.19954,-93.4815
0.04,0.971226,-0.253597,-93.62
0.04005,0.977418,-0.19839,-93.746
0.0401,0.977218,-0.200172,-93.8359
0.04015,0.977194,-0.20038,-93.9233
0.0402,0.977238,-0.199994,-94.048
0.04025,0.977103,-0.201193,-94.1903
0.0403,0.976996,-0.202144,-94.3249
0.04035,0.977039,-0.201766,-94.4309
0.0404,0.977319,-0.199274,-94.5231
0.04045,0.97753,-0.197401,-94.6355
0.0405,0.977224,-0.200117,-94.7677
0.04055,0.976851,-0.203434,-94.8949
0.0406,0.976699,-0.204785,-95.0133
0.04065,0.977079,-0.201408,-95.1169
0.0407,0.977493,-0.197726,-95.238
0.04075,0.977425,-0.198332,-95.3563
0.0408,0.977043,-0.201723,-95.4691
0.04085,0.97665,-0.205219,-95.5771
0.0409,0.976815,-0.203754,-95.6961
0.04095,0.977175,-0.200549,-95.8328
0.041,0.977182,-0.200493,-95.9628
0.04105,0.977077,-0.201426,-96.0687
0.0411,0.976779,-0.204078,-96.165
0.04115,0.976852,-0.203429,-96.2663
0.0412,0.976956,-0.202497,-96.4036
0.04125,0.976737,-0.204451,-96.5474
0.0413,0.976895,-0.203044,-96.6643
0.04135,0.976994,-0.202165,-96.7536
0.0414,0.97716,-0.200686,-96.8531
0.04145,0.977097,-0.201243,-96.9788
0.0415,0.976672,-0.205023,-97.1187
0.04155,0.976457,-0.206935,-97.2404
0.0416,0.976405,-0.207398,-97.3297
0.04165,0.977108,-0.20115,-97.4476
0.0417,0.97726,-0.199799,-97.5707
0.04175,0.976904,-0.202961,-97.6912
0.0418,0.976496,-0.206589,-97.8115
0.04185,0.976419,-0.207277,-97.9229
0.0419,0.976881,-0.203164,-98.0466
0.04195,0.977201,-0.200318,-98.1757
0.042,0.976712,-0.204668,-98.2932
0.04205,0.976654,-0.205185,-98.3909
0.0421,0.976475,-0.206779,-98.4888
0.04215,0.976608,-0.205591,-98.6167
0.0422,0.976721,-0.204588,-98.7614
0.04225,0.976656,-0.205172,-98.8887
0.0423,0.976674,-0.205008,-98.9896
0.04235,0.976758,-0.204263,-99.0802
0.0424,0.976874,-0.203229,-99.1949
0.04245,0.976677,-0.204983,-99.3372
0.0425,0.976375,-0.207669,-99.4716
0.04255,0.976464,-0.206874,-99.5893
0.0426,0.976697,-0.2048,-99.6798
0.04265,0.976969,-0.20238,-99.7889
0.0427,0.976788,-0.203995,-99.9088
0.04275,0.976314,-0.208208,-100.035
0.0428,0.976117,-0.209962,-100.149
0.04285,0.976404,-0.20741,-100.271
0.0429,0.976802,-0.203865,-100.389
0.04295,0.976871,-0.20326,-100.514
0.043,0.97643,-0.207179,-100.625
0.04305,0.976183,-0.209371,-100.726
0.0431,0.97623,-0.208955,-100.841
0.04315,0.976519,-0.20639,-100.974
0.0432,0.976403,-0.207414,-101.108
0.04325,0.9765,-0.206554,-101.218
0.0433,0.976452,-0.206985,-101.305
0.04335,0.976436,-0.207128,-101.415
0.0434,0.976442,-0.207074,-101.546
0.04345,0.97628,-0.208513,-101.673
0.0435,0.976066,-0.210419,-101.787
0.04355,0.976284,-0.208477,-101.913
0.0436,0.976569,-0.205939,-102.014
0.04365,0.976573,-0.205903,-102.129
0.0437,0.976285,-0.208467,-102.26
0.04375,0.975266,-0.217534,-102.383
0.0438,0.976056,-0.210509,-102.494
0.04385,0.976515,-0.206424,-102.609
0.0439,0.976743,-0.20439,-102.729
0.04395,0.97645,-0.206998,-102.847
0.044,0.977186,-0.200453,-102.955
0.04405,0.975836,-0.212464,-103.062
0.0441,0.976057,-0.210495,-103.191
0.04415,0.97637,-0.207714,-103.327
0.0442,0.976341,-0.207967,-103.443
0.04425,0.976136,-0.209797,-103.544
0.0443,0.9761,-0.210115,-103.641
0.04435,0.976153,-0.209644,-103.765
0.0444,0.976197,-0.209248,-103.905
0.04445,0.976057,-0.210496,-104.045
0.0445,0.975994,-0.211058,-104.142
0.04455,0.976203,-0.209199,-104.235
0.0446,0.976293,-0.208397,-104.343
0.04465,0.976142,-0.20974,-104.474
0.0447,0.975785,-0.212917,-104.607
0.04475,0.975692,-0.213747,-104.725
0.0448,0.975822,-0.212587,-104.82
0.04485,0.976384,-0.207587,-104.947
0.0449,0.976344,-0.207939,-105.066
0.04495,0.975906,-0.211841,-105.184
0.045,0.975223,-0.217917,-105.298
0.04505,0.975748,-0.213251,-105.413
0.0451,0.976153,-0.209643,-105.539
0.04515,0.976252,-0.208766,-105.664
0.0452,0.97606,-0.210467,-105.771
0.04525,0.975747,-0.213258,-105.867
0.0453,0.97578,-0.212963,-105.98
0.04535,0.975863,-0.212227,-106.116
0.0454,0.975996,-0.211043,-106.259
0.04545,0.974962,-0.220243,-106.355
0.0455,0.975674,-0.213905,-106.469
0.04555,0.975952,-0.211433,-106.569
0.0456,0.97597,-0.211275,-106.691
0.04565,0.975748,-0.21325,-106.832
0.0457,0.975587,-0.214682,-106.956
0.04575,0.975683,-0.213825,-107.06
0.0458,0.975996,-0.211038,-107.165
0.04585,0.976168,-0.209506,-107.279
0.0459,0.975824,-0.212573,-107.405
0.04595,0.9754,-0.216342,-107.528
0.046,0.975044,-0.219518,-107.64
0.04605,0.97572,-0.213497,-107.759
0.0461,0.976044,-0.210616,-107.88
0.04615,0.975917,-0.211746,-108.002
0.0462,0.975575,-0.214786,-108.103
0.04625,0.975246,-0.217715,-108.208
0.0463,0.975624,-0.214347,-108.334
0.04635,0.975785,-0.212915,-108.472
0.0464,0.975581,-0.214736,-108.598
0.04645,0.975645,-0.214166,-108.698
0.0465,0.975528,-0.215207,-108.787
0.04655,0.9756,-0.214562,-108.904
0.0466,0.975535,-0.215144,-109.043
0.04665,0.975407,-0.216281,-109.178
0.0467,0.975399,-0.216358,-109.293
0.04675,0.975592,-0.214634,-109.391
0.0468,0.975832,-0.212496,-109.498
0.04685,0.97572,-0.213494,-109.626
0.0469,0.975344,-0.216841,-109.752
0.04695,0.97515,-0.218574,-109.869
0.047,0.975281,-0.217401,-109.981
0.04705,0.975752,-0.213208,-110.096
0.0471,0.975796,-0.212821,-110.216
0.04715,0.975477,-0.215658,-110.328
0.0472,0.975197,-0.218157,-110.437
0.04725,0.975178,-0.218326,-110.553
0.0473,0.975474,-0.215683,-110.687
0.04735,0.975609,-0.214485,-110.817
0.0474,0.975468,-0.215735,-110.929
0.04745,0.975281,-0.217405,-111.027
0.0475,0.975225,-0.217908,-111.131
0.04755,0.975365,-0.216653,-111.255
0.0476,0.975335,-0.216922,-111.405
0.04765,0.97533,-0.216967,-111.51
0.0477,0.975333,-0.216945,-111.622
0.04775,0.975464,-0.215779,-111.717
0.0478,0.975492,-0.215523,-111.834
0.04785,0.975231,-0.217849,-111.971
0.0479,0.974951,-0.220345,-112.101
0.04795,0.974992,-0.219981,-112.21
0.048,0.977027,-0.201869,-112.26
0.04805,0.975566,-0.214868,-112.436
0.0481,0.975341,-0.216867,-112.553
0.04815,0.975003,-0.219878,-112.664
0.0482,0.974884,-0.220942,-112.784
0.04825,0.975138,-0.218677,-112.903
0.0483,0.975441,-0.215979,-113.03
0.04835,0.975424,-0.216132,-113.153
0.0484,0.975115,-0.218884,-113.256
0.04845,0.974924,-0.220589,-113.357
0.0485,0.9749,-0.220797,-113.473
0.04855,0.975109,-0.218941,-113.615
0.0486,0.975071,-0.219274,-113.744
0.04865,0.975112,-0.218914,-113.85
0.0487,0.975114,-0.218891,-113.945
0.04875,0.975019,-0.219741,-114.057
0.0488,0.975154,-0.218536,-114.186
0.04885,0.974887,-0.220914,-114.327
0.0489,0.974807,-0.221632,-114.441
0.04895,0.975044,-0.219514,-114.542
0.049,0.97516,-0.218481,-114.651
0.04905,0.975222,-0.217933,-114.77
0.0491,0.97488,-0.220977,-114.891
0.04915,0.974603,-0.223448,-115.01
0.0492,0.974752,-0.222115,-115.125
0.04925,0.975072,-0.21927,-115.248
0.0493,0.975229,-0.21787,-115.37
0.04935,0.974994,-0.219965,-115.487
0.0494,0.974707,-0.222521,-115.589
0.04945,0.974716,-0.222435,-115.697
0.0495,0.974784,-0.221831,-115.832
0.04955,0.975015,-0.21977,-115.965
0.0496,0.974716,-0.222437,-116.078
0.04965,0.97484,-0.221336,-116.176
0.0497,0.974863,-0.221129,-116.277
0.04975,0.974805,-0.221642,-116.403
0.0498,0.97473,-0.222309,-116.541
0.04985,0.974616,-0.223325,-116.667
0.0499,0.974685,-0.222717,-116.772
0.04995,0.974878,-0.220996,-116.874
0.05,0.975788,-0.212888,-116.99
0.05005,0.974754,-0.222102,-117.118
0.0501,0.974522,-0.224168,-117.239
0.05015,0.974478,-0.224562,-117.354
0.0502,0.974794,-0.221743,-117.466
0.05025,0.975025,-0.219687,-117.587
0.0503,0.974902,-0.220782,-117.705
0.05035,0.974551,-0.223908,-117.814
0.0504,0.97438,-0.225428,-117.924
0.05045,0.97449,-0.224449,-118.047
0.0505,0.974654,-0.222993,-118.183
0.05055,0.974754,-0.222099,-118.303
0.0506,0.974622,-0.223275,-118.408
0.05065,0.974551,-0.223908,-118.507
0.0507,0.974583,-0.223626,-118.622
0.05075,0.974561,-0.223821,-118.759
0.0508,0.974527,-0.224119,-118.89
0.05085,0.97453,-0.224096,-118.999
0.0509,0.974587,-0.223588,-119.1
0.05095,0.974683,-0.222734,-119.206
0.051,0.974504,-0.224331,-119.331
0.05105,0.974313,-0.226032,-119.461
0.0511,0.974194,-0.227093,-119.58
0.05115,0.974409,-0.22517,-119.692
0.0512,0.974497,-0.22439,-119.795
0.05125,0.974563,-0.223799,-119.926
0.0513,0.974446,-0.224848,-120.046
0.05135,0.974158,-0.227415,-120.157
0.0514,0.974181,-0.227206,-120.272
0.05145,0.974443,-0.224868,-120.396
0.0515,0.974548,-0.223936,-120.521
0.05155,0.974475,-0.224586,-120.639
0.0516,0.974274,-0.226378,-120.732
0.05165,0.974265,-0.226454,-120.847
0.0517,0.974329,-0.225886,-120.972
0.05175,0.974325,-0.225923,-121.11
0.0518,0.974289,-0.226246,-121.233
0.05185,0.974283,-0.226296,-121.335
0.0519,0.974334,-0.225846,-121.435
0.05195,0.974382,-0.225418,-121.551
0.052,0.975411,-0.216247,-121.683
0.05205,0.974073,-0.22817,-121.809
0.0521,0.974133,-0.227632,-121.922
0.05215,0.974419,-0.225081,-122.025
0.0522,0.974521,-0.224177,-122.141
0.05225,0.974284,-0.226289,-122.263
0.0523,0.973962,-0.229157,-122.383
0.05235,0.973843,-0.230219,-122.497
0.0524,0.974064,-0.228246,-122.614
0.05245,0.974359,-0.22562,-122.74
0.0525,0.974313,-0.22603,-122.857
0.05255,0.974116,-0.227788,-122.966
0.0526,0.973895,-0.229758,-123.071
0.05265,0.974295,-0.22619,-123.194
0.0527,0.974296,-0.226179,-123.326
0.05275,0.974235,-0.226724,-123.453
0.0528,0.973935,-0.229403,-123.56
0.05285,0.974066,-0.228232,-123.657
0.0529,0.974072,-0.228178,-123.768
0.05295,0.974095,-0.22797,-123.897
0.053,0.973812,-0.230501,-124.031
0.05305,0.973892,-0.229786,-124.15
0.0531,0.97404,-0.228467,-124.254
0.05315,0.974231,-0.226759,-124.359
0.0532,0.974197,-0.227061,-124.485
0.05325,0.973877,-0.229915,-124.608
0.0533,0.97373,-0.231233,-124.728
0.05335,0.973807,-0.230541,-124.841
0.0534,0.974093,-0.22799,-124.956
0.05345,0.974212,-0.226931,-125.076
0.0535,0.973925,-0.229488,-125.191
0.05355,0.973709,-0.23142,-125.301
0.0536,0.973751,-0.231044,-125.415
0.05365,0.973891,-0.229791,-125.541
0.0537,0.974022,-0.228623,-125.67
0.05375,0.973753,-0.231022,-125.789
0.0538,0.973805,-0.230562,-125.891
0.05385,0.973795,-0.230649,-125.992
0.0539,0.973824,-0.230392,-126.118
0.05395,0.973841,-0.230238,-126.252
0.054,0.973448,-0.233746,-126.375
0.05405,0.973816,-0.230463,-126.471
0.0541,0.97391,-0.229622,-126.581
0.05415,0.973971,-0.229076,-126.701
0.0542,0.973756,-0.230997,-126.827
0.05425,0.973481,-0.233447,-126.953
0.0543,0.973479,-0.233469,-127.069
0.05435,0.973715,-0.231359,-127.182
0.0544,0.97374,-0.231141,-127.283
0.05445,0.973871,-0.229972,-127.414
0.0545,0.973515,-0.233151,-127.528
0.05455,0.973534,-0.232978,-127.642
0.0546,0.973596,-0.232425,-127.76
0.05465,0.973818,-0.230445,-127.887
0.0547,0.973873,-0.229955,-128.01
0.05475,0.973627,-0.232151,-128.117
0.0548,0.973479,-0.233466,-128.222
0.05485,0.973523,-0.233075,-128.336
0.0549,0.973561,-0.23274,-128.467
0.05495,0.973562,-0.232724,-128.598
0.055,0.973169,-0.236236,-128.711
0.05505,0.973604,-0.232357,-128.813
0.0551,0.973707,-0.231434,-128.92
0.05515,0.973682,-0.231659,-129.041
0.0552,0.973506,-0.233227,-129.178
0.05525,0.973311,-0.234968,-129.296
0.0553,0.973349,-0.234624,-129.403
0.05535,0.973682,-0.23166,-129.515
0.0554,0.973691,-0.231573,-129.629
0.05545,0.973471,-0.233536,-129.749
0.0555,0.973131,-0.23657,-129.869
0.05555,0.973272,-0.235317,-129.967
0.0556,0.973525,-0.233058,-130.101
0.05565,0.973688,-0.231599,-130.226
0.0557,0.973546,-0.232867,-130.347
0.05575,0.97329,-0.235153,-130.453
0.0558,0.973237,-0.235629,-130.561
0.05585,0.973366,-0.234472,-130.684
0.0559,0.973314,-0.234941,-130.818
0.05595,0.973447,-0.233753,-130.932
0.056,0.975062,-0.219355,-131.038
0.05605,0.973413,-0.234057,-131.142
0.0561,0.9734,-0.234171,-131.263
0.05615,0.973331,-0.234788,-131.396
0.0562,0.973175,-0.23618,-131.522
0.05625,0.972496,-0.24224,-131.633
0.0563,0.973324,-0.234851,-131.739
0.05635,0.973478,-0.233474,-131.855
0.0564,0.973351,-0.234615,-131.974
0.05645,0.973139,-0.236506,-132.098
0.0565,0.972994,-0.237795,-132.209
0.05655,0.973259,-0.23543,-132.326
0.0566,0.973358,-0.234552,-132.446
0.05665,0.973383,-0.234325,-132.563
0.0567,0.973205,-0.235916,-132.677
0.05675,0.972952,-0.238175,-132.788
0.0568,0.973084,-0.236998,-132.905
0.05685,0.973202,-0.235936,-133.033
0.0569,0.973268,-0.235349,-133.158
0.05695,0.973197,-0.235985,-133.268
0.057,0.973043,-0.237364,-133.372
0.05705,0.973139,-0.236507,-133.486
0.0571,0.973167,-0.236257,-133.613
0.05715,0.973179,-0.236146,-133.747
0.0572,0.973037,-0.23741,-133.859
0.05725,0.973073,-0.237087,-133.964
0.0573,0.973217,-0.235809,-134.07
0.05735,0.97318,-0.236132,-134.19
0.0574,0.972964,-0.238062,-134.318
0.05745,0.972847,-0.239106,-134.438
0.0575,0.972896,-0.238669,-134.552
0.05755,0.973197,-0.235988,-134.667
0.0576,0.973061,-0.237201,-134.773
0.05765,0.973089,-0.236952,-134.903
0.0577,0.972862,-0.23898,-135.018
0.05775,0.972792,-0.239602,-135.131
0.0578,0.972994,-0.237799,-135.249
0.05785,0.973149,-0.236411,-135.38
0.0579,0.973067,-0.237146,-135.492
0.05795,0.972951,-0.238184,-135.599
0.058,0.972533,-0.241917,-135.707
0.05805,0.97291,-0.238544,-135.83
0.0581,0.97293,-0.23837,-135.962
0.05815,0.972871,-0.238894,-136.087
0.0582,0.972826,-0.239298,-136.194
0.05825,0.972901,-0.23863,-136.299
0.0583,0.972954,-0.238152,-136.413
0.05835,0.972788,-0.239632,-136.536
0.0584,0.972784,-0.23967,-136.664
0.05845,0.972741,-0.240055,-136.776
0.0585,0.972825,-0.239306,-136.887
0.05855,0.973086,-0.236971,-137.001
0.0586,0.972966,-0.238045,-137.123
0.05865,0.972665,-0.240737,-137.242
0.0587,0.972596,-0.241348,-137.358
0.05875,0.972462,-0.242544,-137.474
0.0588,0.972833,-0.239233,-137.599
0.05885,0.972972,-0.237993,-137.718
0.0589,0.972688,-0.240533,-137.826
0.05895,0.972745,-0.240016,-137.937
0.059,0.972544,-0.241814,-138.052
0.05905,0.97281,-0.239441,-138.18
0.0591,0.972823,-0.239323,-138.31
0.05915,0.972763,-0.239862,-138.422
0.0592,0.972464,-0.242532,-138.522
0.05925,0.972685,-0.240557,-138.632
0.0593,0.972655,-0.240821,-138.755
0.05935,0.972577,-0.241517,-138.887
0.0594,0.972523,-0.242006,-139.003
0.05945,0.972612,-0.241208,-139.115
0.0595,0.972703,-0.240396,-139.226
0.05955,0.972829,-0.239269,-139.345
0.0596,0.972633,-0.24102,-139.466
0.05965,0.972435,-0.242785,-139.586
0.0597,0.972587,-0.241426,-139.699
0.05975,0.972623,-0.241113,-139.815
0.0598,0.972741,-0.240053,-139.935
0.05985,0.97265,-0.240867,-140.051
0.0599,0.972499,-0.24222,-140.162
0.05995,0.972402,-0.243083,-140.274
0.06,0.975289,-0.217337,-140.397
0.06005,0.972602,-0.241301,-140.528
0.0601,0.972597,-0.241346,-140.646
0.06015,0.972727,-0.240178,-140.755
0.0602,0.972487,-0.24232,-140.862
0.06025,0.972457,-0.242594,-140.976
0.0603,0.972479,-0.242393,-141.104
0.06035,0.972458,-0.242587,-141.229
0.0604,0.972443,-0.242718,-141.338
0.06045,0.972537,-0.241874,-141.447
0.0605,0.972523,-0.242002,-141.559
0.06055,0.972491,-0.242288,-141.685
0.0606,0.972125,-0.245558,-141.812
0.06065,0.972226,-0.24466,-141.926
0.0607,0.972334,-0.243692,-142.039
0.06075,0.972508,-0.242132,-142.156
0.0608,0.972317,-0.243842,-142.26
0.06085,0.972362,-0.243436,-142.389
0.0609,0.972231,-0.244612,-142.503
0.06095,0.972309,-0.243918,-142.62
0.061,0.97235,-0.243552,-142.743
0.06105,0.972536,-0.241885,-142.87
0.0611,0.972318,-0.243831,-142.978
0.06115,0.972281,-0.244164,-143.085
0.0612,0.972209,-0.24481,-143.198
0.06125,0.972064,-0.246106,-143.323
0.0613,0.972286,-0.244118,-143.449
0.06135,0.972538,-0.24187,-143.572
0.0614,0.972277,-0.244197,-143.674
0.06145,0.972371,-0.243362,-143.785
0.0615,0.972291,-0.244074,-143.904
0.06155,0.972234,-0.244584,-144.028
0.0616,0.972183,-0.245037,-144.153
0.06165,0.972175,-0.245109,-144.264
0.0617,0.972319,-0.243825,-144.373
0.06175,0.972325,-0.243771,-144.492
0.0618,0.972207,-0.244828,-144.61
0.06185,0.972024,-0.246462,-144.728
0.0619,0.972045,-0.246271,-144.843
0.06195,0.972197,-0.244911,-144.964
0.062,0.971993,-0.246742,-145.087
0.06205,0.972272,-0.244249,-145.203
0.0621,0.972133,-0.245486,-145.314
0.06215,0.972034,-0.246368,-145.423
0.0622,0.972111,-0.245685,-145.546
0.06225,0.972129,-0.245519,-145.668
0.0623,0.972153,-0.245308,-145.791
0.06235,0.972028,-0.246422,-145.897
0.0624,0.971896,-0.247607,-146.01
0.06245,0.972182,-0.245048,-146.121
0.0625,0.972048,-0.246248,-146.25
0.06255,0.972012,-0.246571,-146.379
0.0626,0.971932,-0.247281,-146.49
0.06265,0.972041,-0.246311,-146.604
0.0627,0.972163,-0.245214,-146.714
0.06275,0.972071,-0.246043,-146.833
0.0628,0.971949,-0.24713,-146.952
0.06285,0.97188,-0.247747,-147.069
0.0629,0.971997,-0.246705,-147.188
0.06295,0.972159,-0.245253,-147.301
0.063,0.972072,-0.246028,-147.421
0.06305,0.972001,-0.24667,-147.538
0.0631,0.971843,-0.248079,-147.647
0.06315,0.97183,-0.248192,-147.765
0.0632,0.971985,-0.246809,-147.889
0.06325,0.971963,-0.247009,-148.013
0.0633,0.971958,-0.247049,-148.129
0.06335,0.971921,-0.247379,-148.237
0.0634,0.971979,-0.246861,-148.35
0.06345,0.971956,-0.247066,-148.47
0.0635,0.971845,-0.248056,-148.599
0.06355,0.97187,-0.24784,-148.717
0.0636,0.971881,-0.247735,-148.826
0.06365,0.971939,-0.247217,-148.936
0.0637,0.971932,-0.247285,-149.054
0.06375,0.971622,-0.250049,-149.173
0.0638,0.971722,-0.249164,-149.297
0.06385,0.971771,-0.248719,-149.41
0.0639,0.971887,-0.247689,-149.527
0.06395,0.972,-0.246675,-149.642
0.064,0.973584,-0.232534,-149.705
